username,rating pengguna,review,tanggal
Pengguna Google,3,lebih mudah,2026-06-21 11:33:30
Pengguna Google,5,semoga saya mendapat kan kita gratis,2026-06-21 11:33:06
Pengguna Google,1,jelek.suka masuk web sendiri saya lgi maen game tiba² masuk web sendiri bkin kesel,2026-06-21 11:28:56
Pengguna Google,5,terima kasih atas kunjungannya,2026-06-21 11:28:49
Pengguna Google,5,sangat puas,2026-06-21 11:26:30
Pengguna Google,5,bagus dan baik sinyal baik dan harga terjangkau,2026-06-21 11:21:12
Pengguna Google,5,aplikasi ini bagus,2026-06-21 11:13:45
Pengguna Google,5,terbaik,2026-06-21 11:08:53
Pengguna Google,5,semoga selalu banyak promo,2026-06-21 11:08:11
Pengguna Google,2,"im3 makin lama makin mahal, mana kalo ada pulsa tiba2 dipotong padahal gak ada hutang kuota darurat😡😡",2026-06-21 11:06:49
Pengguna Google,1,provider terburuk,2026-06-21 10:57:04
Pengguna Google,2,nice,2026-06-21 10:55:29
Pengguna Google,5,sangat bagus dan bermanfaat kita bisa dapat promo yg lebih jelas di aplikasi ini,2026-06-21 10:53:49
Pengguna Google,1,beli paket 7gb bayar harga 7gb dpt cuma 4gb 🙂 awalnya emang dikasih 7gb tpi tiba-tiba berubah jdi paket 4gb dgn sendirinya,2026-06-21 10:46:46
Pengguna Google,1,jaringan lelet,2026-06-21 10:46:27
Pengguna Google,1,"semuanya dah bagus ya, cuman selalu ada pop up yg ngalangin layar dan selalu langsung ngarahin ke browser mau itu lagi main game atau lagi nonton video dan itu annoying banget! 👎",2026-06-21 10:46:10
Pengguna Google,5,oke gas.!,2026-06-21 10:40:29
Pengguna Google,5,signal suka lambat tolong bantuannya terimakasih,2026-06-21 10:38:26
Pengguna Google,5,lebih di tingkatkan lagi kualitas sinyal nya,2026-06-21 10:37:22
Pengguna Google,5,sangat bagus dan membantu,2026-06-21 10:36:27
Pengguna Google,5,good,2026-06-21 10:34:04
Pengguna Google,1,jaringan stresss,2026-06-21 10:31:09
Pengguna Google,5,sangat bagus kuota lumayan murah dan jaringan sangat baik,2026-06-21 10:28:00
Pengguna Google,5,sangat baik,2026-06-21 10:26:10
Pengguna Google,3,kurang promoo,2026-06-21 10:23:49
Pengguna Google,3,"tolong cs mym3 ,pulsa saya hilang, paketnya jyga tidak ada, ini bagaimana??",2026-06-21 10:16:50
Pengguna Google,5,baguss,2026-06-21 10:15:59
Pengguna Google,1,"aplikasi kikir, apaan coba masa aktif 30 hari / 1 bulan 15k padahal dulu cuma 10k trs kalau lagi hujan jaringan nya suka hilang",2026-06-21 10:08:27
Pengguna Google,5,baik sangat puas..,2026-06-21 10:02:54
Pengguna Google,5,excelent,2026-06-21 10:01:45
Pengguna Google,5,👍,2026-06-21 10:00:39
Pengguna Google,5,ok,2026-06-21 09:54:18
Pengguna Google,1,"sinyalnya jelek, padahal baru beli paket internet tapi sinyal tetap nyendat, ga kayak dulu lagi",2026-06-21 09:48:10
Pengguna Google,1,sekarang lagi maraknya korupsi dan bermain licik dan curang demi memperkaya harta contoh m3 dan Telkomsel hati hati ngisi data/ kuota ga di pake pun kuota bisa berkurang meski kartu di of begitupun m3 ini tiba2 kuota seketika langsung habis,2026-06-21 09:47:41
Pengguna Google,5,kereeen...,2026-06-21 09:43:19
Pengguna Google,1,"INIII INDOSAT SINYAL KENAPA NGELAG SEKALI KENAPA??? SAYA UDAH PAKE INDOSAT DARI LAMA TAPI SINYAL NGELAG BANGET, DARI LAMA TIDAK ADA PERBAIKAN AJA",2026-06-21 09:41:55
Pengguna Google,2,sinya e jelek,2026-06-21 09:41:41
Pengguna Google,5,bagus dan tidak lemot,2026-06-21 09:35:22
Pengguna Google,1,"operator apaan ini,sinyal jelek,udah pasang tower malah tambah jelek,bongkar LG tower nya woi,sebelum ada tower kartu apa aja bagus,sekarang udh ada tower khusus im3 malah jelek,",2026-06-21 09:33:04
Pengguna Google,3,baik dan bagus,2026-06-21 09:31:39
Pengguna Google,1,"makin hari sinyal gak jelas, jaringan burik m3 sekarang makin parah",2026-06-21 09:30:22
Pengguna Google,1,"yang bener aja, woy admin jangan korupsi masa gw beli dm harga 49.899 di potong 55k ngotak dikit. ini bukan masalah nominalnya tapi masalah kejujuran",2026-06-21 09:22:57
Pengguna Google,4,mantul,2026-06-21 09:19:25
Pengguna Google,4,"tampilannya makin membingungkan dan terlalu banyak pop up yg memaksa ikut program, tolong sederhanakan dan perbaiki koneksi jaringan internetnya, sbg pengguna sy sudah agak terganggu dan melirik provider sebelah yg lebih stabil dan simpel",2026-06-21 09:17:36
Pengguna Google,5,spesial pokok nya m3 cumang kandang signal endet2an,2026-06-21 09:14:46
Pengguna Google,5,👍👍👍👍,2026-06-21 09:05:14
Pengguna Google,5,baik,2026-06-21 09:01:18
Pengguna Google,5,"bagus, cuman makin di isi makin mahal kartunya",2026-06-21 08:59:59
Pengguna Google,5,puas sekali,2026-06-21 08:58:11
Pengguna Google,1,"sinyalnya lama lama busuk, kalo bisa di kasih bintang 0 dah ku kasih bintang 0 😡",2026-06-21 08:54:52
Pengguna Google,1,saya baru beli kuota kenapa tidak bisa dipakai? padahal diaplikasi kuotanya masih banyak. sudah saya bayar masa ngga bisa dipakai barang sehari,2026-06-21 08:46:02
Pengguna Google,5,"aplikasinya bagus, memudahkan untuk transaksi dll",2026-06-21 08:43:03
Pengguna Google,5,👍👍👍👍👍,2026-06-21 08:37:17
Pengguna Google,2,bagus,2026-06-21 08:32:35
Pengguna Google,1,gw beli pulsa 30k kaga sadar dari jam 11 data nyala sekarang jam 3 pulsa gw sisa 2000 ngentd,2026-06-21 08:29:02
Pengguna Google,5,"bagus,mudah dan cepat",2026-06-21 08:24:25
Pengguna Google,5,mantap pokonya,2026-06-21 08:23:15
Pengguna Google,5,bagus,2026-06-21 08:13:50
Pengguna Google,1,"my3nya terlalu maksa 🤗 gw lagi main game tiba-tiba ada notif dari my3. di tolak ke ke chrom, keluar juga tetep ke chrom🤗 bagus banget.... terlalu maksa banget notifnya 🤗",2026-06-21 08:11:02
Pengguna Google,1,"aplikasi ga guna, lelet kaya asu",2026-06-21 08:10:23
Pengguna Google,1,tolong lah jaringan nya di perbaiki saya memekai jaringan indosat ini di beli bukan memakai secara geratis sangat sangat minim jaringan sangat tidak memuasakan klo seandainya ada gangguanpun tolong lah kaih notifikasi ke semua seluruh pengguna indosat jadi bisa di mengerti kebanyakan promo2 notif gak jelas tapi jaringan minuuss,2026-06-21 07:58:45
Pengguna Google,3,jangan terlalu mahal donk paketan internetnya,2026-06-21 07:38:38
Pengguna Google,5,banyakin bonus nya y,2026-06-21 07:35:59
Pengguna Google,1,"sinyal kadang tiba"" jelek padahal kouta masih ada puluhan gb,jaringan 4g+ ,setiap gw komen langsung jawabnya kouta gw sisa dikit harus beli lagi, gw beli lagi tetep sama suka"" ilang mendadak sinyalnya perbaiki kekuatan sinyalnya baru gw pikirin buat ubah rating",2026-06-21 07:14:13
Pengguna Google,5,baik,2026-06-21 07:04:53
Pengguna Google,5,"best,,",2026-06-21 06:59:27
Pengguna Google,5,sangat baik 👍👍👍,2026-06-21 06:56:16
Pengguna Google,3,paketan nya jadi lebih mahal ya...,2026-06-21 06:54:05
Pengguna Google,1,"makin kesini ini jaringan apa sinyak full-3 garis enggak ada gunanya heran ,paket mahal mahal",2026-06-21 06:52:34
Pengguna Google,4,murah dan mudah,2026-06-21 06:51:27
Pengguna Google,5,mantap,2026-06-21 06:51:10
Pengguna Google,5,baik,2026-06-21 06:49:43
Pengguna Google,2,masa aktif paket data tidak seimbang antara banyaknya kuota dengan masa aktif !!,2026-06-21 06:49:26
Pengguna Google,1,PAKET DATA SANGAT MAHAL DAN KUOTA WAKTU CUMA 28 HARI INDOSAT SANGAT BURUK,2026-06-21 06:46:53
Pengguna Google,1,koutaa belom abis malah di abisin,2026-06-21 06:39:47
Pengguna Google,5,mahal harga paketnya anj,2026-06-21 06:34:41
Pengguna Google,1,kenapa jaringan dimedan ini payah kali?,2026-06-21 06:34:07
Pengguna Google,1,udah beli mahal mahal malah ngeleg haduhhh,2026-06-21 06:33:13
Pengguna Google,5,baik sangat puas,2026-06-21 06:29:41
Pengguna Google,4,"banyak mahelal paket data nya, kalau bisa dimurahkan lagi",2026-06-21 06:27:14
Pengguna Google,1,"Bulan Ini coba pakai M3 setelah terakhir 2022, eh ternyata sama aja sinyalnya masih jelek, dipake main game ringan aja patah2 signal merah. buat streaming juga sama aja patah2 😅",2026-06-21 06:18:25
Pengguna Google,1,jaringan macam ta1,2026-06-21 06:12:35
Pengguna Google,5,mantap sinyal nya,2026-06-21 06:12:15
Pengguna Google,5,dengan ini saya bisa me ngecek sisa kouta,2026-06-21 06:02:16
Pengguna Google,5,sangat bagus ok,2026-06-21 06:00:11
Pengguna Google,4,koncet,2026-06-21 05:55:43
Pengguna Google,1,"Jangan dipersulit untuk proses transfer pulsanya, mau dipakai untuk pembelian paket data atau ditransfer adalah hak saya. Jadilah provider yang profesional, ok !!!",2026-06-21 05:54:30
Pengguna Google,4,"so far so good, aku sudah pelanggan setia Indosat tapi kok lama kelamaan harga kuotanya mahal² yaa, saya harap kedepannya ada promo² kuota yang lebih terjangkau",2026-06-21 05:51:26
Pengguna Google,1,baik,2026-06-21 05:44:47
Pengguna Google,5,sinyal gwe hilang hilang terus lol kalo nggak niat buat kartu nggak usah buat Napa udah mahal sinyal patah patah apalah,2026-06-21 05:40:59
Pengguna Google,5,maksih,2026-06-21 05:39:33
Pengguna Google,1,sinyal nya perbaiki Napa si jelek bet dah,2026-06-21 05:37:33
Pengguna Google,4,baik,2026-06-21 05:32:39
Pengguna Google,5,good,2026-06-21 05:26:11
Pengguna Google,4,baik,2026-06-21 05:15:39
Pengguna Google,5,sangat memuaskan 🙌🏻,2026-06-21 05:10:42
Pengguna Google,1,"Jadi berat, kebanyakan iklan promo dan fitur2 yg menurutku gk penting. Prefer dibuat lebih clean aja biar ringan pas loading. lagian yg di liat itu cmn sisa kuota , beli kuota yg ada promo atau cek tagihan aja , itu juga 0 terus karena pake yg tahunan.",2026-06-21 05:05:25
Pengguna Google,1,"BANYAK IKLAN, PENCET BATAL MASUK KE WEB BIKIN GANGGU KERJAAN AJA. IKLAN SANGATTTT SANGATTT MENGGANGGU.",2026-06-21 05:03:11
Pengguna Google,3,lumayan baik,2026-06-21 04:56:49
Pengguna Google,1,"aplikasi yg buruk pulsa saya tersedot sendiri padahal baru isi malah kesedot,tolong di perbaiki seperti menambahkan fitur kunci pulsa supaya pulsa tidak kesedot sendiri👊",2026-06-21 04:46:27
Pengguna Google,2,"jaringan jelek, buat main dikit"" ngeleg apaan",2026-06-21 04:38:58
Pengguna Google,5,sangat memuaskan jaya selalu indosat,2026-06-21 04:30:09
Pengguna Google,4,sangat memuaskan,2026-06-21 04:26:46
Pengguna Google,5,sangat bagus,2026-06-21 04:08:18
Pengguna Google,5,ok,2026-06-21 04:03:11
Pengguna Google,5,jaringan Good,2026-06-21 03:55:11
Pengguna Google,5,★★★★★,2026-06-21 03:51:11
Pengguna Google,5,bagus,2026-06-21 03:48:34
Pengguna Google,1,penayangan iklan di luar aplikasi lalu berpindah aplikasi sangat menggangu aktivitas dalam ponsel sehingga ada beberapa aplikasi harus di login ulang karena ada nya iklan tersebut,2026-06-21 03:38:33
Pengguna Google,1,"woi lah, makin hari makin lag aja IM3 ini. dulu aku main game di kamar lancar, habis itu gak tau kenapa beberapa hari kemudian lag, jadi kudu main game atau buka medsos di teras rumah kalo mau lancar, terus ini baru kemarin malam habis mati listrik lagnya tambah parah. udah paket data harga mahal, lagnya bikin gak nyaman pula >:(",2026-06-21 03:37:04
Pengguna Google,5,bagus,2026-06-21 03:33:32
Pengguna Google,5,"iklan ngeganggu banget tlol tiba"" ke chrome gj bet tolol dongo bego ngapain coba harus ke chrome udah tau lagi ulangan idiot di sangka gw nyontek tolol",2026-06-21 03:31:55
Pengguna Google,5,bgus,2026-06-21 03:26:00
Pengguna Google,5,manjur,2026-06-21 03:24:03
Pengguna Google,4,NICEEE,2026-06-21 03:16:13
Pengguna Google,5,jaringan kuat,2026-06-21 03:13:22
Pengguna Google,5,mantap,2026-06-21 03:11:57
Pengguna Google,3,paket mahal,2026-06-21 03:09:46
Pengguna Google,1,kocak jaringannya,2026-06-21 03:09:32
Pengguna Google,3,"😔sedih paket hifi harganya naik...tapi memang sudah seharusnya... hanya saja kadang sering hilang koneksi, aku langganan paket tersebut karena sinyal wifi umum ga kuat di tempatku...",2026-06-21 02:57:47
Pengguna Google,5,bagus,2026-06-21 02:50:01
Pengguna Google,1,"maaf saya kasih Bintan satu ,maaf jaringan Indosat semakin hari semakin parah .atau mgkn harus hapus saja Indosat gak usah ada jaringan ini lagi burik burik burik",2026-06-21 02:48:29
Pengguna Google,5,sangat baik,2026-06-21 02:35:04
Pengguna Google,3,buat di tingkatkan lagi jaringanaya setiap mau habis masa aktif kuota jaringan jadi lemooottt padahal sisa kuota masih banyak,2026-06-21 02:31:23
Pengguna Google,1,"beli paket gagal melulu sampe 3 kali, pulsanya jadi abis gara-gara nunggu proses pembelian yang gagal",2026-06-21 02:25:19
Pengguna Google,5,top,2026-06-21 02:25:07
Pengguna Google,5,baik,2026-06-21 02:22:34
Pengguna Google,1,mantap,2026-06-21 02:06:04
Pengguna Google,5,sangat murah paket datanya Terimakasih 🙏😊,2026-06-21 02:01:49
Pengguna Google,5,selalu yang terbaik,2026-06-21 01:41:27
Pengguna Google,3,paket internetnya di bikin lebih murah lagi dong.,2026-06-21 01:32:03
Pengguna Google,5,sangat baguss,2026-06-21 01:27:31
Pengguna Google,5,mantab,2026-06-21 01:25:28
Pengguna Google,5,ok,2026-06-21 01:23:31
Pengguna Google,1,sinyal gak setabil ngeleg kada sinyal nya hilang hilang sendiri,2026-06-21 01:22:12
Pengguna Google,5,👍👌,2026-06-21 01:20:31
Pengguna Google,5,sangat baik,2026-06-21 01:12:36
Pengguna Google,5,aplikasi yang sangat bagus,2026-06-21 01:11:20
Pengguna Google,5,ok mantap,2026-06-21 01:09:03
Pengguna Google,1,"kenapa, semua penjualan, kuota bulanan gaada yg murah,semua mahal . apalagi kuota harian, lebih parah, tolong dirubah harganya, dari harga ,20ribu,sampai 100.ribu. perbulan, KLO masalah jaringan dilokasi saya aga lumayan ,3/4balok 4G , cuman datanya masih sering hilang",2026-06-21 01:00:41
Pengguna Google,5,oke,2026-06-21 00:48:21
Pengguna Google,5,Tingkatkan lg kualitas layanan jaringan dan pertahankan harga paket yg murah nya dan membantu pelaku usaha kecil dan rakyat kecil,2026-06-21 00:41:50
Pengguna Google,5,goooddd,2026-06-21 00:37:50
Pengguna Google,4,jaringan harus lebih diperkut lagi ke daerah daerah Pandeglang selatan,2026-06-21 00:33:14
Pengguna Google,5,laggg banget jaringan ny kalo di pake buat main game,2026-06-21 00:31:04
Pengguna Google,5,👍,2026-06-21 00:30:57
Pengguna Google,5,seneng banget,2026-06-21 00:21:20
Pengguna Google,2,lumayan agak lelet,2026-06-21 00:14:43
Pengguna Google,5,ok,2026-06-20 23:54:02
Pengguna Google,4,sangat bermanfaat untuk pengguna seperti z trimakasih 😃,2026-06-20 23:51:41
Pengguna Google,5,bagus,2026-06-20 23:47:49
Pengguna Google,4,baik,2026-06-20 23:47:12
Pengguna Google,5,kadang lambat sinyalnya,2026-06-20 23:44:59
Pengguna Google,5,sangat puas,2026-06-20 23:33:44
Pengguna Google,5,sangat puas pelayanannya,2026-06-20 22:59:44
Pengguna Google,5,Im3 Emang beda 👍👍,2026-06-20 22:57:38
Pengguna Google,5,bagus,2026-06-20 22:53:29
Pengguna Google,2,tolong untuk Indosat d perbaiki lagi jaringan 4G nya. krna suka lemot dan gangguan,2026-06-20 22:49:46
Pengguna Google,5,"ayo gunakan im3, yang sekarang banyak bonus",2026-06-20 22:48:50
Pengguna Google,5,good luck,2026-06-20 22:09:43
Pengguna Google,5,bagus,2026-06-20 22:02:37
Pengguna Google,5,keren,2026-06-20 22:01:49
Pengguna Google,1,"masih sama aja belum ada perubahan atau perbaikan dari signal, harga kuotanya mahal kualitas nya gak jauh beda sama kompetitor provider yang murah, tower signal jarak gak sampe 1km tapi kualitas signal buruk!! sangat mengecewakan beli kartu platinum yang mahal doang dan sangat mengecewakan 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎",2026-06-20 21:54:36
Pengguna Google,5,baik,2026-06-20 21:50:36
Pengguna Google,5,mudah dan cepat,2026-06-20 21:42:42
Pengguna Google,3,maaf ya kenapa baru kali ini isi ulang voucher im3 tapi gagal terus silahkan coba beberapa saat lagi terus padahal udah seharian udah di matikan hp nya mode pesawat tapi tetap begitu gagal terus padahal lagi butuh paket eh beli voucher malah ga masuk masuk ulangi terus. tolong admin kenapa ini seperti ini terus?,2026-06-20 21:24:18
Pengguna Google,1,pelayanan buruk!!!,2026-06-20 21:12:34
Pengguna Google,1,"eror Mulu nih aplikasi kalau soal urusan toup game buset takut pulsa tbtb kesedot aja, tolong dong perbaiki topup game gagal terus ,topup google play gagal trus ,kalau gini terus kan sayang pulsa takut tbtb hilang aja di telan aplikasi",2026-06-20 21:08:27
Pengguna Google,1,"Parah ahh 10kb/s ,apk ga jelas udah maksa masuk platinum maksa juga masuk club platinum , gua udah bayar 1 tagihan tapi kaga kepotong , sampe masih dobel , bakal minta balikin duit yang udah di transfer, kalo ga ada jalan baik nya liat aja sampe kapan pun kaga bakal gua bayar mau numpuk kaya gimana juga mau datang berapa puluh ribu orang juga",2026-06-20 20:30:22
Pengguna Google,5,bagus,2026-06-20 20:06:55
Pengguna Google,4,baik,2026-06-20 19:58:33
Pengguna Google,4,baik,2026-06-20 19:27:40
Pengguna Google,5,terimakasih atas informasinya,2026-06-20 18:43:26
Pengguna Google,5,optimal,2026-06-20 18:13:46
Pengguna Google,1,"makin kesini makin mahal,makin sedikit",2026-06-20 18:13:34
Pengguna Google,5,bagus sekali dan sangatantaf🥰🥰🥰😍,2026-06-20 18:12:36
Pengguna Google,2,"kualitas jaringan gabungan BURUK. parah harga kuota doangan mahal,jaringan sangat BURUK",2026-06-20 17:57:50
Pengguna Google,2,"paket data cepat banget melayang habissss , korupsi terang terangan nih 😀😀😇😇 .................",2026-06-20 17:57:28
Pengguna Google,1,"jaringan sangat buruk,,,,",2026-06-20 17:53:48
Pengguna Google,1,"indosat sekarang payah signal bapok ,, menyebalkan.. signalnya parah.. bisa bangkrut lu",2026-06-20 17:35:58
Pengguna Google,4,memuaskan,2026-06-20 17:25:55
Pengguna Google,1,"Jaringan sering hilang sudah lama namun tidak ada perbaikan, sudah sering klaim sudah normal ternyata tetap rusak, sampai menipu, lokasi tower di silaping, kecamatan ranah batahan, kabupaten pasaman barat, provinsi sumatera barat, apakah perusaan indosat tidak punya biaya untuk memperbaiki layanan? padahal lancar jualan",2026-06-20 17:15:43
Pengguna Google,1,sangat slow respon!!!! gajelas!,2026-06-20 17:06:58
Pengguna Google,5,baik,2026-06-20 16:59:50
Pengguna Google,1,"harga paket tambah mahal, sinyalnya lemot parah, padahal di kota.",2026-06-20 16:50:20
Pengguna Google,1,"jaringan yg buruk, apk gk bisa scan pulsa voucher.",2026-06-20 16:48:34
Pengguna Google,1,"jaringan betulin lah paket doang yg mahal masa perpanjang sya masih 2 hari, ini jaringan masih muter woi makin kesini makin gak jelas ni kartu konyol",2026-06-20 16:46:46
Pengguna Google,1,sinyal M3 daerah BSD Tangsel busuk banget!!!!!!!!,2026-06-20 16:31:57
Pengguna Google,1,sinyal nya buruk,2026-06-20 16:29:52
Pengguna Google,2,saya kasih bintang karna sinyal ga stabil hanya dua bar saya tidak full dan selalu error ... kalau gini terus menerus ... pindah ke sebelah saja yang sinyal ya full kenceng dan kuat sinyal ya tanpa ada gangguan sama sekali. !!!!,2026-06-20 16:27:03
Pengguna Google,1,gua kasih bintang 1 padahal gua udah pake ber tahun² dan promo nya juga buanyak banget sinyal lumayan ok tapi gua suka kesel gak tau kenapa sehabis ujan/mati lampu signal Indosat malah suka lemot tolong di perbaiki kalo sudah di perbaiki saya kasih bintang 5,2026-06-20 16:24:51
Pengguna Google,1,"jaringan busuk, lemot, mahal, kacau",2026-06-20 16:18:56
Pengguna Google,5,memuaskan,2026-06-20 16:02:05
Pengguna Google,1,"kok skrng makin mahal .... dulu sebulan 50rb 20Gb ... makin ke sini makin turun , 18,15,skrng malah 13 GB ... hadeeeehhh ... makin ke sini Indosat semakin mahal ... peningkatan TDK ada sama sekali ....",2026-06-20 15:53:03
